train_loss,train_acc_step,epoch,step,val_acc_step,val_loss,val_acc_epoch,train_acc_epoch,test_acc_step,test_loss,test_acc_epoch
0.7812055945396423,0.71875,4,6999,,,,,,,
,,,628,0.84375,,,,,,
,,,629,0.75,,,,,,
,,,630,0.75,,,,,,
,,,631,0.71875,,,,,,
,,,632,0.875,,,,,,
,,,633,0.6875,,,,,,
,,,634,0.8125,,,,,,
,,,635,0.71875,,,,,,
,,,636,0.5625,,,,,,
,,,637,0.6875,,,,,,
,,,638,0.65625,,,,,,
,,,639,0.75,,,,,,
,,,640,0.71875,,,,,,
,,,641,0.75,,,,,,
,,,642,0.75,,,,,,
,,,643,0.75,,,,,,
,,,644,0.78125,,,,,,
,,,645,0.75,,,,,,
,,,646,0.6875,,,,,,
,,,647,0.8125,,,,,,
,,,648,0.78125,,,,,,
,,,649,0.75,,,,,,
,,,650,0.625,,,,,,
,,,651,0.65625,,,,,,
,,,652,0.71875,,,,,,
,,,653,0.78125,,,,,,
,,,654,0.78125,,,,,,
,,,655,0.75,,,,,,
,,,656,0.71875,,,,,,
,,,657,0.71875,,,,,,
,,,658,0.65625,,,,,,
,,,659,0.59375,,,,,,
,,,660,0.65625,,,,,,
,,,661,0.6875,,,,,,
,,,662,0.84375,,,,,,
,,,663,0.8125,,,,,,
,,,664,0.6875,,,,,,
,,,665,0.90625,,,,,,
,,,666,0.75,,,,,,
,,,667,0.78125,,,,,,
,,,668,0.71875,,,,,,
,,,669,0.625,,,,,,
,,,670,0.8125,,,,,,
,,,671,0.78125,,,,,,
,,,672,0.75,,,,,,
,,,673,0.8125,,,,,,
,,,674,0.8125,,,,,,
,,,675,0.6875,,,,,,
,,,676,0.6875,,,,,,
,,,677,0.8125,,,,,,
,,,678,0.71875,,,,,,
,,,679,0.90625,,,,,,
,,,680,0.75,,,,,,
,,,681,0.71875,,,,,,
,,,682,0.75,,,,,,
,,,683,0.71875,,,,,,
,,,684,0.75,,,,,,
,,,685,0.78125,,,,,,
,,,686,0.65625,,,,,,
,,,687,0.75,,,,,,
,,,688,0.6875,,,,,,
,,,689,0.75,,,,,,
,,,690,0.78125,,,,,,
,,,691,0.84375,,,,,,
,,,692,0.78125,,,,,,
,,,693,0.75,,,,,,
,,,694,0.875,,,,,,
,,,695,0.8125,,,,,,
,,,696,0.75,,,,,,
,,,697,0.59375,,,,,,
,,,698,0.75,,,,,,
,,,699,0.6875,,,,,,
,,,700,0.8125,,,,,,
,,,701,0.71875,,,,,,
,,,702,0.8125,,,,,,
,,,703,0.75,,,,,,
,,,704,0.875,,,,,,
,,,705,0.71875,,,,,,
,,,706,0.59375,,,,,,
,,,707,0.65625,,,,,,
,,,708,0.6875,,,,,,
,,,709,0.75,,,,,,
,,,710,0.8125,,,,,,
,,,711,0.75,,,,,,
,,,712,0.78125,,,,,,
,,,713,0.65625,,,,,,
,,,714,0.84375,,,,,,
,,,715,0.84375,,,,,,
,,,716,0.78125,,,,,,
,,,717,0.84375,,,,,,
,,,718,0.8125,,,,,,
,,,719,0.6875,,,,,,
,,,720,0.8125,,,,,,
,,,721,0.6875,,,,,,
,,,722,0.65625,,,,,,
,,,723,0.6875,,,,,,
,,,724,0.75,,,,,,
,,,725,0.6875,,,,,,
,,,726,0.71875,,,,,,
,,,727,0.8125,,,,,,
,,,728,0.65625,,,,,,
,,,729,0.71875,,,,,,
,,,730,0.875,,,,,,
,,,731,0.6875,,,,,,
,,,732,0.6875,,,,,,
,,,733,0.875,,,,,,
,,,734,0.75,,,,,,
,,,735,0.78125,,,,,,
,,,736,0.6875,,,,,,
,,,737,0.65625,,,,,,
,,,738,0.65625,,,,,,
,,,739,0.875,,,,,,
,,,740,0.875,,,,,,
,,,741,0.71875,,,,,,
,,,742,0.8125,,,,,,
,,,743,0.75,,,,,,
,,,744,0.6875,,,,,,
,,,745,0.75,,,,,,
,,,746,0.71875,,,,,,
,,,747,0.75,,,,,,
,,,748,0.75,,,,,,
,,,749,0.84375,,,,,,
,,,750,0.78125,,,,,,
,,,751,0.65625,,,,,,
,,,752,0.78125,,,,,,
,,,753,0.71875,,,,,,
,,,754,0.65625,,,,,,
,,,755,0.71875,,,,,,
,,,756,0.84375,,,,,,
,,,757,0.71875,,,,,,
,,,758,0.84375,,,,,,
,,,759,0.78125,,,,,,
,,,760,0.65625,,,,,,
,,,761,0.6875,,,,,,
,,,762,0.84375,,,,,,
,,,763,0.625,,,,,,
,,,764,0.84375,,,,,,
,,,765,0.78125,,,,,,
,,,766,0.875,,,,,,
,,,767,0.75,,,,,,
,,,768,0.90625,,,,,,
,,,769,0.84375,,,,,,
,,,770,0.78125,,,,,,
,,,771,0.75,,,,,,
,,,772,0.71875,,,,,,
,,,773,0.78125,,,,,,
,,,774,0.8125,,,,,,
,,,775,0.8125,,,,,,
,,,776,0.8125,,,,,,
,,,777,0.6875,,,,,,
,,,778,0.90625,,,,,,
,,,779,0.75,,,,,,
,,,780,0.59375,,,,,,
,,,781,0.59375,,,,,,
,,,782,0.71875,,,,,,
,,,783,0.8125,,,,,,
,,,784,0.75,,,,,,
,,4,7034,,0.7777298092842102,0.7495999932289124,,,,
,,4,7034,,,,0.7344666719436646,,,
0.5557820796966553,0.78125,5,7049,,,,,,,
0.5539340972900391,0.84375,5,7099,,,,,,,
0.7366396188735962,0.6875,5,7149,,,,,,,
0.5060167908668518,0.8125,5,7199,,,,,,,
0.4476736783981323,0.875,5,7249,,,,,,,
0.6407421827316284,0.75,5,7299,,,,,,,
0.4176555573940277,0.875,5,7349,,,,,,,
0.9599713087081909,0.78125,5,7399,,,,,,,
0.7708553671836853,0.78125,5,7449,,,,,,,
0.7318792343139648,0.75,5,7499,,,,,,,
0.740590512752533,0.78125,5,7549,,,,,,,
0.7355360984802246,0.6875,5,7599,,,,,,,
0.9584428071975708,0.71875,5,7649,,,,,,,
0.459820955991745,0.8125,5,7699,,,,,,,
0.6605767607688904,0.71875,5,7749,,,,,,,
0.7332576513290405,0.75,5,7799,,,,,,,
0.6829706430435181,0.71875,5,7849,,,,,,,
0.8307057619094849,0.71875,5,7899,,,,,,,
0.6769465804100037,0.71875,5,7949,,,,,,,
0.587975263595581,0.84375,5,7999,,,,,,,
0.7328937649726868,0.625,5,8049,,,,,,,
0.9104980230331421,0.65625,5,8099,,,,,,,
0.6743258833885193,0.8125,5,8149,,,,,,,
0.7492254972457886,0.6875,5,8199,,,,,,,
0.7029923796653748,0.75,5,8249,,,,,,,
0.41948625445365906,0.84375,5,8299,,,,,,,
0.8879526853561401,0.71875,5,8349,,,,,,,
0.8639642596244812,0.6875,5,8399,,,,,,,
,,,785,0.875,,,,,,
,,,786,0.75,,,,,,
,,,787,0.6875,,,,,,
,,,788,0.71875,,,,,,
,,,789,0.78125,,,,,,
,,,790,0.71875,,,,,,
,,,791,0.78125,,,,,,
,,,792,0.71875,,,,,,
,,,793,0.65625,,,,,,
,,,794,0.71875,,,,,,
,,,795,0.65625,,,,,,
,,,796,0.75,,,,,,
,,,797,0.6875,,,,,,
,,,798,0.71875,,,,,,
,,,799,0.84375,,,,,,
,,,800,0.78125,,,,,,
,,,801,0.625,,,,,,
,,,802,0.875,,,,,,
,,,803,0.8125,,,,,,
,,,804,0.65625,,,,,,
,,,805,0.71875,,,,,,
,,,806,0.71875,,,,,,
,,,807,0.6875,,,,,,
,,,808,0.65625,,,,,,
,,,809,0.78125,,,,,,
,,,810,0.78125,,,,,,
,,,811,0.65625,,,,,,
,,,812,0.8125,,,,,,
,,,813,0.78125,,,,,,
,,,814,0.78125,,,,,,
,,,815,0.6875,,,,,,
,,,816,0.5625,,,,,,
,,,817,0.75,,,,,,
,,,818,0.625,,,,,,
,,,819,1.0,,,,,,
,,,820,0.875,,,,,,
,,,821,0.625,,,,,,
,,,822,0.8125,,,,,,
,,,823,0.65625,,,,,,
,,,824,0.875,,,,,,
,,,825,0.8125,,,,,,
,,,826,0.59375,,,,,,
,,,827,0.8125,,,,,,
,,,828,0.65625,,,,,,
,,,829,0.5,,,,,,
,,,830,0.78125,,,,,,
,,,831,0.84375,,,,,,
,,,832,0.6875,,,,,,
,,,833,0.71875,,,,,,
,,,834,0.75,,,,,,
,,,835,0.8125,,,,,,
,,,836,0.78125,,,,,,
,,,837,0.78125,,,,,,
,,,838,0.625,,,,,,
,,,839,0.90625,,,,,,
,,,840,0.78125,,,,,,
,,,841,0.8125,,,,,,
,,,842,0.65625,,,,,,
,,,843,0.6875,,,,,,
,,,844,0.84375,,,,,,
,,,845,0.78125,,,,,,
,,,846,0.71875,,,,,,
,,,847,0.71875,,,,,,
,,,848,0.8125,,,,,,
,,,849,0.6875,,,,,,
,,,850,0.71875,,,,,,
,,,851,0.71875,,,,,,
,,,852,0.78125,,,,,,
,,,853,0.59375,,,,,,
,,,854,0.71875,,,,,,
,,,855,0.78125,,,,,,
,,,856,0.65625,,,,,,
,,,857,0.84375,,,,,,
,,,858,0.75,,,,,,
,,,859,0.71875,,,,,,
,,,860,0.78125,,,,,,
,,,861,0.8125,,,,,,
,,,862,0.8125,,,,,,
,,,863,0.65625,,,,,,
,,,864,0.625,,,,,,
,,,865,0.65625,,,,,,
,,,866,0.84375,,,,,,
,,,867,0.71875,,,,,,
,,,868,0.71875,,,,,,
,,,869,0.75,,,,,,
,,,870,0.84375,,,,,,
,,,871,0.8125,,,,,,
,,,872,0.84375,,,,,,
,,,873,0.78125,,,,,,
,,,874,0.6875,,,,,,
,,,875,0.6875,,,,,,
,,,876,0.5625,,,,,,
,,,877,0.6875,,,,,,
,,,878,0.75,,,,,,
,,,879,0.65625,,,,,,
,,,880,0.6875,,,,,,
,,,881,0.78125,,,,,,
,,,882,0.625,,,,,,
,,,883,0.78125,,,,,,
,,,884,0.6875,,,,,,
,,,885,0.625,,,,,,
,,,886,0.71875,,,,,,
,,,887,0.84375,,,,,,
,,,888,0.84375,,,,,,
,,,889,0.625,,,,,,
,,,890,0.78125,,,,,,
,,,891,0.6875,,,,,,
,,,892,0.75,,,,,,
,,,893,0.84375,,,,,,
,,,894,0.84375,,,,,,
,,,895,0.71875,,,,,,
,,,896,0.65625,,,,,,
,,,897,0.8125,,,,,,
,,,898,0.6875,,,,,,
,,,899,0.75,,,,,,
,,,900,0.6875,,,,,,
,,,901,0.8125,,,,,,
,,,902,0.78125,,,,,,
,,,903,0.65625,,,,,,
,,,904,0.78125,,,,,,
,,,905,0.8125,,,,,,
,,,906,0.8125,,,,,,
,,,907,0.65625,,,,,,
,,,908,0.8125,,,,,,
,,,909,0.75,,,,,,
,,,910,0.8125,,,,,,
,,,911,0.59375,,,,,,
,,,912,0.78125,,,,,,
,,,913,0.6875,,,,,,
,,,914,0.65625,,,,,,
,,,915,0.84375,,,,,,
,,,916,0.78125,,,,,,
,,,917,0.78125,,,,,,
,,,918,0.84375,,,,,,
,,,919,0.6875,,,,,,
,,,920,0.75,,,,,,
,,,921,0.78125,,,,,,
,,,922,0.65625,,,,,,
,,,923,0.78125,,,,,,
,,,924,0.71875,,,,,,
,,,925,0.875,,,,,,
,,,926,0.75,,,,,,
,,,927,0.75,,,,,,
,,,928,0.78125,,,,,,
,,,929,0.75,,,,,,
,,,930,0.78125,,,,,,
,,,931,0.75,,,,,,
,,,932,0.71875,,,,,,
,,,933,0.75,,,,,,
,,,934,0.8125,,,,,,
,,,935,0.78125,,,,,,
,,,936,0.75,,,,,,
,,,937,0.90625,,,,,,
,,,938,0.625,,,,,,
,,,939,0.75,,,,,,
,,,940,0.71875,,,,,,
,,,941,0.875,,,,,,
,,5,8441,,0.7466025352478027,0.7432000041007996,,,,
,,5,8441,,,,0.754444420337677,,,
0.9199115037918091,0.6875,6,8449,,,,,,,
0.4135664105415344,0.8125,6,8499,,,,,,,
0.6239403486251831,0.75,6,8549,,,,,,,
0.4535408020019531,0.9375,6,8599,,,,,,,
0.609992504119873,0.8125,6,8649,,,,,,,
0.6252484321594238,0.8125,6,8699,,,,,,,
1.0818594694137573,0.59375,6,8749,,,,,,,
1.079836368560791,0.71875,6,8799,,,,,,,
0.847468376159668,0.71875,6,8849,,,,,,,
0.59696364402771,0.8125,6,8899,,,,,,,
0.8218573331832886,0.75,6,8949,,,,,,,
1.1966884136199951,0.625,6,8999,,,,,,,
1.0253139734268188,0.59375,6,9049,,,,,,,
0.6323278546333313,0.75,6,9099,,,,,,,
0.829169750213623,0.6875,6,9149,,,,,,,
0.748290479183197,0.8125,6,9199,,,,,,,
0.6636369228363037,0.71875,6,9249,,,,,,,
0.9261664152145386,0.5625,6,9299,,,,,,,
0.9046120643615723,0.71875,6,9349,,,,,,,
0.705231249332428,0.71875,6,9399,,,,,,,
0.5184437036514282,0.8125,6,9449,,,,,,,
0.6526235342025757,0.78125,6,9499,,,,,,,
0.4871068298816681,0.8125,6,9549,,,,,,,
0.8045453429222107,0.75,6,9599,,,,,,,
0.4116239845752716,0.90625,6,9649,,,,,,,
0.7971136569976807,0.6875,6,9699,,,,,,,
0.6849570870399475,0.71875,6,9749,,,,,,,
1.035046935081482,0.625,6,9799,,,,,,,
,,,942,0.9375,,,,,,
,,,943,0.6875,,,,,,
,,,944,0.65625,,,,,,
,,,945,0.75,,,,,,
,,,946,0.875,,,,,,
,,,947,0.75,,,,,,
,,,948,0.78125,,,,,,
,,,949,0.71875,,,,,,
,,,950,0.71875,,,,,,
,,,951,0.65625,,,,,,
,,,952,0.6875,,,,,,
,,,953,0.71875,,,,,,
,,,954,0.75,,,,,,
,,,955,0.75,,,,,,
,,,956,0.71875,,,,,,
,,,957,0.71875,,,,,,
,,,958,0.75,,,,,,
,,,959,0.6875,,,,,,
,,,960,0.75,,,,,,
,,,961,0.625,,,,,,
,,,962,0.65625,,,,,,
,,,963,0.78125,,,,,,
,,,964,0.75,,,,,,
,,,965,0.65625,,,,,,
,,,966,0.71875,,,,,,
,,,967,0.8125,,,,,,
,,,968,0.6875,,,,,,
,,,969,0.71875,,,,,,
,,,970,0.6875,,,,,,
,,,971,0.71875,,,,,,
,,,972,0.5625,,,,,,
,,,973,0.78125,,,,,,
,,,974,0.75,,,,,,
,,,975,0.8125,,,,,,
,,,976,0.78125,,,,,,
,,,977,0.90625,,,,,,
,,,978,0.8125,,,,,,
,,,979,0.84375,,,,,,
,,,980,0.71875,,,,,,
,,,981,0.75,,,,,,
,,,982,0.84375,,,,,,
,,,983,0.59375,,,,,,
,,,984,0.9375,,,,,,
,,,985,0.75,,,,,,
,,,986,0.75,,,,,,
,,,987,0.84375,,,,,,
,,,988,0.8125,,,,,,
,,,989,0.65625,,,,,,
,,,990,0.59375,,,,,,
,,,991,0.8125,,,,,,
,,,992,0.90625,,,,,,
,,,993,0.84375,,,,,,
,,,994,0.75,,,,,,
,,,995,0.6875,,,,,,
,,,996,0.78125,,,,,,
,,,997,0.78125,,,,,,
,,,998,0.75,,,,,,
,,,999,0.6875,,,,,,
,,,1000,0.625,,,,,,
,,,1001,0.84375,,,,,,
,,,1002,0.78125,,,,,,
,,,1003,0.75,,,,,,
,,,1004,0.78125,,,,,,
,,,1005,0.84375,,,,,,
,,,1006,0.875,,,,,,
,,,1007,0.65625,,,,,,
,,,1008,0.78125,,,,,,
,,,1009,0.65625,,,,,,
,,,1010,0.6875,,,,,,
,,,1011,0.625,,,,,,
,,,1012,0.8125,,,,,,
,,,1013,0.625,,,,,,
,,,1014,0.875,,,,,,
,,,1015,0.6875,,,,,,
,,,1016,0.875,,,,,,
,,,1017,0.71875,,,,,,
,,,1018,0.90625,,,,,,
,,,1019,0.78125,,,,,,
,,,1020,0.71875,,,,,,
,,,1021,0.71875,,,,,,
,,,1022,0.75,,,,,,
,,,1023,0.75,,,,,,
,,,1024,0.78125,,,,,,
,,,1025,0.65625,,,,,,
,,,1026,0.75,,,,,,
,,,1027,0.65625,,,,,,
,,,1028,0.71875,,,,,,
,,,1029,0.6875,,,,,,
,,,1030,0.90625,,,,,,
,,,1031,0.78125,,,,,,
,,,1032,0.75,,,,,,
,,,1033,0.4375,,,,,,
,,,1034,0.75,,,,,,
,,,1035,0.6875,,,,,,
,,,1036,0.78125,,,,,,
,,,1037,0.71875,,,,,,
,,,1038,0.875,,,,,,
,,,1039,0.84375,,,,,,
,,,1040,0.625,,,,,,
,,,1041,0.75,,,,,,
,,,1042,0.71875,,,,,,
,,,1043,0.6875,,,,,,
,,,1044,0.71875,,,,,,
,,,1045,0.78125,,,,,,
,,,1046,0.6875,,,,,,
,,,1047,0.75,,,,,,
,,,1048,0.78125,,,,,,
,,,1049,0.8125,,,,,,
,,,1050,0.75,,,,,,
,,,1051,0.8125,,,,,,
,,,1052,0.6875,,,,,,
,,,1053,0.71875,,,,,,
,,,1054,0.75,,,,,,
,,,1055,0.84375,,,,,,
,,,1056,0.8125,,,,,,
,,,1057,0.53125,,,,,,
,,,1058,0.78125,,,,,,
,,,1059,0.6875,,,,,,
,,,1060,0.75,,,,,,
,,,1061,0.71875,,,,,,
,,,1062,0.6875,,,,,,
,,,1063,0.75,,,,,,
,,,1064,0.75,,,,,,
,,,1065,0.875,,,,,,
,,,1066,0.78125,,,,,,
,,,1067,0.8125,,,,,,
,,,1068,0.59375,,,,,,
,,,1069,0.65625,,,,,,
,,,1070,0.71875,,,,,,
,,,1071,0.625,,,,,,
,,,1072,0.84375,,,,,,
,,,1073,0.84375,,,,,,
,,,1074,0.6875,,,,,,
,,,1075,0.71875,,,,,,
,,,1076,0.75,,,,,,
,,,1077,0.75,,,,,,
,,,1078,0.9375,,,,,,
,,,1079,0.78125,,,,,,
,,,1080,0.8125,,,,,,
,,,1081,0.75,,,,,,
,,,1082,0.8125,,,,,,
,,,1083,0.71875,,,,,,
,,,1084,0.75,,,,,,
,,,1085,0.6875,,,,,,
,,,1086,0.875,,,,,,
,,,1087,0.625,,,,,,
,,,1088,0.84375,,,,,,
,,,1089,0.8125,,,,,,
,,,1090,0.78125,,,,,,
,,,1091,0.84375,,,,,,
,,,1092,0.71875,,,,,,
,,,1093,0.71875,,,,,,
,,,1094,0.84375,,,,,,
,,,1095,0.625,,,,,,
,,,1096,0.65625,,,,,,
,,,1097,0.875,,,,,,
,,,1098,0.625,,,,,,
,,6,9848,,0.9677988290786743,0.748199999332428,,,,
,,6,9848,,,,0.7594000101089478,,,
0.5750262141227722,0.75,7,9849,,,,,,,
0.5140612125396729,0.8125,7,9899,,,,,,,
0.6102311611175537,0.84375,7,9949,,,,,,,
0.6218780279159546,0.8125,7,9999,,,,,,,
0.6801047921180725,0.8125,7,10049,,,,,,,
0.3429877460002899,0.90625,7,10099,,,,,,,
0.4199714660644531,0.84375,7,10149,,,,,,,
0.5698906183242798,0.78125,7,10199,,,,,,,
0.49799901247024536,0.875,7,10249,,,,,,,
0.45329082012176514,0.84375,7,10299,,,,,,,
0.6489307880401611,0.8125,7,10349,,,,,,,
1.0509957075119019,0.5625,7,10399,,,,,,,
0.4805174767971039,0.8125,7,10449,,,,,,,
0.815865159034729,0.75,7,10499,,,,,,,
0.4216746985912323,0.90625,7,10549,,,,,,,
0.7003749012947083,0.78125,7,10599,,,,,,,
0.46629706025123596,0.875,7,10649,,,,,,,
0.5941429138183594,0.78125,7,10699,,,,,,,
0.5274247527122498,0.8125,7,10749,,,,,,,
0.7402829527854919,0.8125,7,10799,,,,,,,
0.7223816514015198,0.75,7,10849,,,,,,,
1.0571318864822388,0.5625,7,10899,,,,,,,
0.5952342748641968,0.78125,7,10949,,,,,,,
0.5975444316864014,0.84375,7,10999,,,,,,,
0.8826521039009094,0.75,7,11049,,,,,,,
0.6523002982139587,0.8125,7,11099,,,,,,,
0.7359150648117065,0.75,7,11149,,,,,,,
0.4262081980705261,0.875,7,11199,,,,,,,
0.9047045111656189,0.78125,7,11249,,,,,,,
,,,1099,0.90625,,,,,,
,,,1100,0.8125,,,,,,
,,,1101,0.75,,,,,,
,,,1102,0.78125,,,,,,
,,,1103,0.78125,,,,,,
,,,1104,0.75,,,,,,
,,,1105,0.84375,,,,,,
,,,1106,0.78125,,,,,,
,,,1107,0.75,,,,,,
,,,1108,0.78125,,,,,,
,,,1109,0.71875,,,,,,
,,,1110,0.65625,,,,,,
,,,1111,0.78125,,,,,,
,,,1112,0.8125,,,,,,
,,,1113,0.78125,,,,,,
,,,1114,0.78125,,,,,,
,,,1115,0.6875,,,,,,
,,,1116,0.78125,,,,,,
,,,1117,0.8125,,,,,,
,,,1118,0.78125,,,,,,
,,,1119,0.75,,,,,,
,,,1120,0.8125,,,,,,
,,,1121,0.71875,,,,,,
,,,1122,0.65625,,,,,,
,,,1123,0.8125,,,,,,
,,,1124,0.8125,,,,,,
,,,1125,0.75,,,,,,
,,,1126,0.75,,,,,,
,,,1127,0.75,,,,,,
,,,1128,0.84375,,,,,,
,,,1129,0.625,,,,,,
,,,1130,0.6875,,,,,,
,,,1131,0.6875,,,,,,
,,,1132,0.78125,,,,,,
,,,1133,1.0,,,,,,
,,,1134,0.875,,,,,,
,,,1135,0.71875,,,,,,
,,,1136,0.84375,,,,,,
,,,1137,0.8125,,,,,,
,,,1138,0.84375,,,,,,
,,,1139,0.78125,,,,,,
,,,1140,0.65625,,,,,,
,,,1141,0.90625,,,,,,
,,,1142,0.875,,,,,,
,,,1143,0.8125,,,,,,
,,,1144,0.75,,,,,,
,,,1145,0.84375,,,,,,
,,,1146,0.6875,,,,,,
,,,1147,0.65625,,,,,,
,,,1148,0.75,,,,,,
,,,1149,0.8125,,,,,,
,,,1150,0.84375,,,,,,
,,,1151,0.78125,,,,,,
,,,1152,0.71875,,,,,,
,,,1153,0.75,,,,,,
,,,1154,0.8125,,,,,,
,,,1155,0.875,,,,,,
,,,1156,0.8125,,,,,,
,,,1157,0.65625,,,,,,
,,,1158,0.71875,,,,,,
,,,1159,0.71875,,,,,,
,,,1160,0.65625,,,,,,
,,,1161,0.78125,,,,,,
,,,1162,0.78125,,,,,,
,,,1163,0.6875,,,,,,
,,,1164,0.75,,,,,,
,,,1165,0.75,,,,,,
,,,1166,0.78125,,,,,,
,,,1167,0.6875,,,,,,
,,,1168,0.6875,,,,,,
,,,1169,0.78125,,,,,,
,,,1170,0.6875,,,,,,
,,,1171,0.78125,,,,,,
,,,1172,0.78125,,,,,,
,,,1173,0.75,,,,,,
,,,1174,0.71875,,,,,,
,,,1175,0.84375,,,,,,
,,,1176,0.875,,,,,,
,,,1177,0.71875,,,,,,
,,,1178,0.75,,,,,,
,,,1179,0.65625,,,,,,
,,,1180,0.8125,,,,,,
,,,1181,0.84375,,,,,,
,,,1182,0.71875,,,,,,
,,,1183,0.78125,,,,,,
,,,1184,0.78125,,,,,,
,,,1185,0.84375,,,,,,
,,,1186,0.71875,,,,,,
,,,1187,0.75,,,,,,
,,,1188,0.78125,,,,,,
,,,1189,0.71875,,,,,,
,,,1190,0.78125,,,,,,
,,,1191,0.78125,,,,,,
,,,1192,0.71875,,,,,,
,,,1193,0.75,,,,,,
,,,1194,0.625,,,,,,
,,,1195,0.84375,,,,,,
,,,1196,0.6875,,,,,,
,,,1197,0.71875,,,,,,
,,,1198,0.78125,,,,,,
,,,1199,0.78125,,,,,,
,,,1200,0.75,,,,,,
,,,1201,0.84375,,,,,,
,,,1202,0.71875,,,,,,
,,,1203,0.75,,,,,,
,,,1204,0.875,,,,,,
,,,1205,0.75,,,,,,
,,,1206,0.78125,,,,,,
,,,1207,0.78125,,,,,,
,,,1208,0.78125,,,,,,
,,,1209,0.90625,,,,,,
,,,1210,0.6875,,,,,,
,,,1211,0.8125,,,,,,
,,,1212,0.625,,,,,,
,,,1213,0.71875,,,,,,
,,,1214,0.71875,,,,,,
,,,1215,0.78125,,,,,,
,,,1216,0.71875,,,,,,
,,,1217,0.6875,,,,,,
,,,1218,0.78125,,,,,,
,,,1219,0.78125,,,,,,
,,,1220,0.78125,,,,,,
,,,1221,0.71875,,,,,,
,,,1222,0.75,,,,,,
,,,1223,0.6875,,,,,,
,,,1224,0.90625,,,,,,
,,,1225,0.71875,,,,,,
,,,1226,0.75,,,,,,
,,,1227,0.78125,,,,,,
,,,1228,0.6875,,,,,,
,,,1229,0.8125,,,,,,
,,,1230,0.875,,,,,,
,,,1231,0.8125,,,,,,
,,,1232,0.71875,,,,,,
,,,1233,0.78125,,,,,,
,,,1234,0.78125,,,,,,
,,,1235,0.78125,,,,,,
,,,1236,0.71875,,,,,,
,,,1237,0.875,,,,,,
,,,1238,0.75,,,,,,
,,,1239,0.875,,,,,,
,,,1240,0.75,,,,,,
,,,1241,0.84375,,,,,,
,,,1242,0.6875,,,,,,
,,,1243,0.84375,,,,,,
,,,1244,0.75,,,,,,
,,,1245,0.90625,,,,,,
,,,1246,0.78125,,,,,,
,,,1247,0.8125,,,,,,
,,,1248,0.84375,,,,,,
,,,1249,0.84375,,,,,,
,,,1250,0.78125,,,,,,
,,,1251,0.78125,,,,,,
,,,1252,0.71875,,,,,,
,,,1253,0.84375,,,,,,
,,,1254,0.75,,,,,,
,,,1255,0.875,,,,,,
,,7,11255,,0.6740155816078186,0.7703999876976013,,,,
,,7,11255,,,,0.7730888724327087,,,
0.6554504036903381,0.75,8,11299,,,,,,,
0.50649094581604,0.78125,8,11349,,,,,,,
0.30535632371902466,0.90625,8,11399,,,,,,,
0.6895051002502441,0.75,8,11449,,,,,,,
0.6639604568481445,0.78125,8,11499,,,,,,,
0.5328526496887207,0.8125,8,11549,,,,,,,
0.7030667066574097,0.6875,8,11599,,,,,,,
0.6470311880111694,0.8125,8,11649,,,,,,,
0.3437961935997009,0.875,8,11699,,,,,,,
0.5131033062934875,0.875,8,11749,,,,,,,
0.4743862450122833,0.84375,8,11799,,,,,,,
0.25233545899391174,0.9375,8,11849,,,,,,,
0.6418202519416809,0.71875,8,11899,,,,,,,
0.4445846378803253,0.84375,8,11949,,,,,,,
0.6568233966827393,0.8125,8,11999,,,,,,,
0.6087446212768555,0.8125,8,12049,,,,,,,
0.612326443195343,0.75,8,12099,,,,,,,
0.8019860982894897,0.75,8,12149,,,,,,,
0.500093400478363,0.875,8,12199,,,,,,,
0.6890366673469543,0.6875,8,12249,,,,,,,
0.8801717758178711,0.75,8,12299,,,,,,,
0.5795196890830994,0.84375,8,12349,,,,,,,
0.5263682007789612,0.78125,8,12399,,,,,,,
0.6370843052864075,0.8125,8,12449,,,,,,,
0.4132259786128998,0.84375,8,12499,,,,,,,
0.3992452025413513,0.8125,8,12549,,,,,,,
0.636713445186615,0.71875,8,12599,,,,,,,
0.47671636939048767,0.8125,8,12649,,,,,,,
,,,1256,0.875,,,,,,
,,,1257,0.875,,,,,,
,,,1258,0.78125,,,,,,
,,,1259,0.78125,,,,,,
,,,1260,0.78125,,,,,,
,,,1261,0.75,,,,,,
,,,1262,0.90625,,,,,,
,,,1263,0.625,,,,,,
,,,1264,0.65625,,,,,,
,,,1265,0.5,,,,,,
,,,1266,0.71875,,,,,,
,,,1267,0.71875,,,,,,
,,,1268,0.78125,,,,,,
,,,1269,0.6875,,,,,,
,,,1270,0.78125,,,,,,
,,,1271,0.75,,,,,,
,,,1272,0.75,,,,,,
,,,1273,0.6875,,,,,,
,,,1274,0.90625,,,,,,
,,,1275,0.6875,,,,,,
,,,1276,0.78125,,,,,,
,,,1277,0.78125,,,,,,
,,,1278,0.6875,,,,,,
,,,1279,0.625,,,,,,
,,,1280,0.78125,,,,,,
,,,1281,0.78125,,,,,,
,,,1282,0.65625,,,,,,
,,,1283,0.78125,,,,,,
,,,1284,0.71875,,,,,,
,,,1285,0.75,,,,,,
,,,1286,0.65625,,,,,,
,,,1287,0.6875,,,,,,
,,,1288,0.84375,,,,,,
,,,1289,0.78125,,,,,,
,,,1290,0.8125,,,,,,
,,,1291,0.875,,,,,,
,,,1292,0.6875,,,,,,
,,,1293,0.75,,,,,,
,,,1294,0.8125,,,,,,
